Orthogroup	Species	Pran	Orthologs
OG0001499	Prbd	Pran.g_00372	Prbd.g_01183
OG0001499	Prao	Pran.g_00372	Prao.g_00199
OG0001499	Pray	Pran.g_00372	Pray.g_00228
OG0001499	Praz	Pran.g_00372	Praz.g_00421
OG0001499	Prba	Pran.g_00372	Prba.g_01849
OG0001499	Prai	Pran.g_00372	Prai.g_00060
OG0001499	Prab	Pran.g_00372	Prab.g_00052
OG0001500	Prbm	Pran.g_01930	Prbm.g_00321
OG0001500	Praj	Pran.g_01930	Praj.g_00300
OG0001500	Prbb	Pran.g_01930	Prbb.g_00317
OG0001500	Prbc	Pran.g_01930	Prbc.g_01157
OG0001500	Pral	Pran.g_01930	Pral.g_00776
OG0001500	Prat	Pran.g_01930	Prat.g_00270
OG0001500	Prak	Pran.g_01930	Prak.g_00280
OG0001500	Prap	Pran.g_01930	Prap.g_01448
OG0001500	Prbe	Pran.g_01930	Prbe.g_01816
OG0001500	Prbf	Pran.g_01930	Prbf.g_01602
OG0001500	Prbg	Pran.g_01930	Prbg.g_01046
OG0001500	Prbn	Pran.g_01930	Prbn.g_00029
OG0001500	Pram	Pran.g_01930	Pram.g_00251
OG0001500	Prbh	Pran.g_01930	Prbh.g_00516
OG0001500	Prbj	Pran.g_01930	Prbj.g_00180
OG0001500	Prbk	Pran.g_01930	Prbk.g_01365
OG0001500	Prbl	Pran.g_01930	Prbl.g_01919
OG0001500	Praf	Pran.g_01930	Praf.g_00375
OG0001500	Prah	Pran.g_01930	Prah.g_01785
OG0001500	Pras	Pran.g_01930	Pras.g_01115
OG0001500	Prau	Pran.g_01930	Prau.g_00265
OG0001500	Prbi	Pran.g_01930	Prbi.g_00287
OG0001500	Prbd	Pran.g_01930	Prbd.g_00976
OG0001500	Praa	Pran.g_01930	Praa.g_00263
OG0001500	Prax	Pran.g_01930	Prax.g_00912
OG0001500	Prae	Pran.g_01930	Prae.g_00266
OG0001500	Prav	Pran.g_01930	Prav.g_01910
OG0001500	Prag	Pran.g_01930	Prag.g_00254
OG0001500	Praw	Pran.g_01930	Praw.g_00871
OG0001500	Prac	Pran.g_01930	Prac.g_01668
OG0001500	Praq	Pran.g_01930	Praq.g_01740
OG0001500	Prar	Pran.g_01930	Prar.g_00324
OG0001500	Prad	Pran.g_01930	Prad.g_01728
OG0001500	Prao	Pran.g_01930	Prao.g_00401
OG0001500	Pray	Pran.g_01930	Pray.g_00743
OG0001500	Praz	Pran.g_01930	Praz.g_00622
OG0001500	Prba	Pran.g_01930	Prba.g_00481
OG0001500	Prai	Pran.g_01930	Prai.g_00276
OG0001500	Prab	Pran.g_01930	Prab.g_00252
OG0001501	Praj	Pran.g_01471	Praj.g_01218
OG0001501	Prbb	Pran.g_01471	Prbb.g_01260
OG0001501	Prbc	Pran.g_01471	Prbc.g_01290
OG0001501	Prbm	Pran.g_01471	Prbm.g_01326
OG0001501	Praf	Pran.g_01471	Praf.g_00817
OG0001501	Prah	Pran.g_01471	Prah.g_01344
OG0001501	Prbj	Pran.g_01471	Prbj.g_00168
OG0001501	Prbk	Pran.g_01471	Prbk.g_00169
OG0001501	Prbl	Pran.g_01471	Prbl.g_00120
OG0001501	Pram	Pran.g_01471	Pram.g_00720
OG0001501	Prbh	Pran.g_01471	Prbh.g_00864
OG0001501	Prak	Pran.g_01471	Prak.g_00756
OG0001501	Prap	Pran.g_01471	Prap.g_00872
OG0001501	Prbe	Pran.g_01471	Prbe.g_00403
OG0001501	Prbf	Pran.g_01471	Prbf.g_01334
OG0001501	Prbg	Pran.g_01471	Prbg.g_01070
OG0001501	Prbn	Pran.g_01471	Prbn.g_01635
OG0001501	Pral	Pran.g_01471	Pral.g_01691
OG0001501	Prat	Pran.g_01471	Prat.g_00826
OG0001501	Prav	Pran.g_01471	Prav.g_01313
OG0001501	Prag	Pran.g_01471	Prag.g_00683
OG0001501	Praw	Pran.g_01471	Praw.g_01817
OG0001501	Prac	Pran.g_01471	Prac.g_00666
OG0001501	Praq	Pran.g_01471	Praq.g_00834
OG0001501	Prar	Pran.g_01471	Prar.g_01535
OG0001501	Pras	Pran.g_01471	Pras.g_01581
OG0001501	Prau	Pran.g_01471	Prau.g_00745
OG0001501	Prae	Pran.g_01471	Prae.g_00679
OG0001501	Prao	Pran.g_01471	Prao.g_00143
OG0001501	Pray	Pran.g_01471	Pray.g_01058
OG0001501	Praz	Pran.g_01471	Praz.g_01625
OG0001501	Prba	Pran.g_01471	Prba.g_01612
OG0001501	Prax	Pran.g_01471	Prax.g_00937
OG0001501	Prbd	Pran.g_01471	Prbd.g_00539
OG0001501	Prbi	Pran.g_01471	Prbi.g_00709
OG0001501	Praa	Pran.g_01471	Praa.g_00705
OG0001501	Prad	Pran.g_01471	Prad.g_01279
OG0001501	Prai	Pran.g_01471	Prai.g_00733
OG0001501	Prab	Pran.g_01471	Prab.g_00712
OG0001502	Syak	Pran.g_01373	Syak.g_00586
OG0001502	Syag	Pran.g_01373	Syag.g_00739
OG0001502	Syaq	Pran.g_01373	Syaq.g_02407
OG0001502	Syae	Pran.g_01373	Syae.g_00874
OG0001502	Syad	Pran.g_01373	Syad.g_01202
OG0001502	Syaj	Pran.g_01373	Syaj.g_00351
OG0001502	Syaa	Pran.g_01373	Syaa.g_00819
OG0001502	Syac	Pran.g_01373	Syac.g_00818
OG0001502	Syah	Pran.g_01373	Syah.g_02109
OG0001502	Syaf	Pran.g_01373	Syaf.g_01341
OG0001502	Syai	Pran.g_01373	Syai.g_02079
OG0001502	Syam	Pran.g_01373	Syam.g_00705
OG0001502	Syar	Pran.g_01373	Syar.g_01840
OG0001502	Syat	Pran.g_01373	Syat.g_00757
OG0001502	Syap	Pran.g_01373	Syap.g_00833
OG0001502	Syas	Pran.g_01373	Syas.g_00290
OG0001502	Syan	Pran.g_01373	Syan.g_00401
OG0001502	Syao	Pran.g_01373	Syao.g_00526
OG0001502	Syab	Pran.g_01373	Syab.g_01733
OG0001502	Syal	Pran.g_01373	Syal.g_02489
OG0001502	Prao	Pran.g_01373	Prao.g_00710
OG0001502	Prag	Pran.g_01373	Prag.g_00776
OG0001502	Praw	Pran.g_01373	Praw.g_01727
OG0001502	Prae	Pran.g_01373	Prae.g_00776
OG0001502	Prac	Pran.g_01373	Prac.g_01502
OG0001502	Praq	Pran.g_01373	Praq.g_00643
OG0001502	Prar	Pran.g_01373	Prar.g_01657
OG0001502	Prbi	Pran.g_01373	Prbi.g_00817
OG0001502	Praa	Pran.g_01373	Praa.g_00772
OG0001502	Prax	Pran.g_01373	Prax.g_00403
OG0001502	Prad	Pran.g_01373	Prad.g_01115
OG0001502	Pras	Pran.g_01373	Pras.g_01671
OG0001502	Prau	Pran.g_01373	Prau.g_00824
OG0001502	Pray	Pran.g_01373	Pray.g_00318
OG0001502	Praz	Pran.g_01373	Praz.g_01542
OG0001502	Prba	Pran.g_01373	Prba.g_01529
OG0001502	Prbd	Pran.g_01373	Prbd.g_00072
OG0001502	Prai	Pran.g_01373	Prai.g_00877
OG0001502	Prab	Pran.g_01373	Prab.g_00810
OG0001503	Prbm	Pran.g_00085	Prbm.g_01123
OG0001503	Prbc	Pran.g_00085	Prbc.g_02170
OG0001503	Praj	Pran.g_00085	Praj.g_01083
OG0001503	Prbb	Pran.g_00085	Prbb.g_01126
OG0001503	Prah	Pran.g_00085	Prah.g_01803
OG0001503	Praf	Pran.g_00085	Praf.g_00359
OG0001503	Prbj	Pran.g_00085	Prbj.g_01336
OG0001503	Prbk	Pran.g_00085	Prbk.g_01456
OG0001503	Prbl	Pran.g_00085	Prbl.g_01931
OG0001503	Pral	Pran.g_00085	Pral.g_01902
OG0001503	Prak	Pran.g_00085	Prak.g_00723
OG0001503	Prap	Pran.g_00085	Prap.g_00031
OG0001503	Prbe	Pran.g_00085	Prbe.g_00060
OG0001503	Prbf	Pran.g_00085	Prbf.g_00285
OG0001503	Prbg	Pran.g_00085	Prbg.g_00011
OG0001503	Prbn	Pran.g_00085	Prbn.g_01028
OG0001503	Pram	Pran.g_00085	Pram.g_00690
OG0001503	Prbh	Pran.g_00085	Prbh.g_00834
OG0001503	Prat	Pran.g_00085	Prat.g_01175
OG0001503	Prax	Pran.g_00085	Prax.g_00168
OG0001503	Prbd	Pran.g_00085	Prbd.g_00434
OG0001503	Pray	Pran.g_00085	Pray.g_00090
OG0001503	Praz	Pran.g_00085	Praz.g_00018
OG0001503	Prba	Pran.g_00085	Prba.g_00090
OG0001503	Prau	Pran.g_00085	Prau.g_01181
OG0001503	Prac	Pran.g_00085	Prac.g_01011
OG0001503	Praq	Pran.g_00085	Praq.g_01307
OG0001503	Prar	Pran.g_00085	Prar.g_01289
OG0001503	Prad	Pran.g_00085	Prad.g_01522
OG0001503	Prbi	Pran.g_00085	Prbi.g_01181
OG0001503	Praa	Pran.g_00085	Praa.g_01134
OG0001503	Prae	Pran.g_00085	Prae.g_01137
OG0001503	Prao	Pran.g_00085	Prao.g_01115
OG0001503	Prag	Pran.g_00085	Prag.g_01127
OG0001503	Praw	Pran.g_00085	Praw.g_00208
OG0001503	Prav	Pran.g_00085	Prav.g_00039
OG0001503	Pras	Pran.g_00085	Pras.g_00030
OG0001503	Prai	Pran.g_00085	Prai.g_01151
OG0001503	Prab	Pran.g_00085	Prab.g_01194
OG0001504	Praj	Pran.g_00953	Praj.g_01124
OG0001504	Prbm	Pran.g_00953	Prbm.g_01439
OG0001504	Syar	Pran.g_00953	Syar.g_02046
OG0001504	Syat	Pran.g_00953	Syat.g_03356
OG0001504	Syae	Pran.g_00953	Syae.g_00622
OG0001504	Syaa	Pran.g_00953	Syaa.g_01039
OG0001504	Syak	Pran.g_00953	Syak.g_00310
OG0001504	Syal	Pran.g_00953	Syal.g_02103, Syal.g_01492
OG0001504	Syag	Pran.g_00953	Syag.g_00534
OG0001504	Syai	Pran.g_00953	Syai.g_01713
OG0001504	Syaf	Pran.g_00953	Syaf.g_01642
OG0001504	Syam	Pran.g_00953	Syam.g_00948
OG0001504	Syac	Pran.g_00953	Syac.g_01446
OG0001504	Syah	Pran.g_00953	Syah.g_01455
OG0001504	Syas	Pran.g_00953	Syas.g_02777
OG0001504	Syad	Pran.g_00953	Syad.g_01535
OG0001504	Syaj	Pran.g_00953	Syaj.g_00652
OG0001504	Syap	Pran.g_00953	Syap.g_00350
OG0001504	Syan	Pran.g_00953	Syan.g_02344
OG0001504	Prad	Pran.g_00953	Prad.g_00324
OG0001504	Prac	Pran.g_00953	Prac.g_00135
OG0001504	Praq	Pran.g_00953	Praq.g_00093
OG0001504	Prar	Pran.g_00953	Prar.g_00995
OG0001504	Prag	Pran.g_00953	Prag.g_01639
OG0001504	Praw	Pran.g_00953	Praw.g_00485
OG0001504	Prav	Pran.g_00953	Prav.g_01378
OG0001504	Prab	Pran.g_00953	Prab.g_01652
OG0001506	Praf	Pran.g_00692	Praf.g_00956
OG0001506	Prbj	Pran.g_00692	Prbj.g_00036
OG0001506	Prbk	Pran.g_00692	Prbk.g_01654
OG0001506	Prbl	Pran.g_00692	Prbl.g_01086
OG0001506	Prah	Pran.g_00692	Prah.g_01217
OG0001506	Prbm	Pran.g_00692	Prbm.g_01752
OG0001506	Praj	Pran.g_00692	Praj.g_01674
OG0001506	Prbb	Pran.g_00692	Prbb.g_01728
OG0001506	Prbc	Pran.g_00692	Prbc.g_00751
OG0001506	Prak	Pran.g_00692	Prak.g_01435
OG0001506	Prap	Pran.g_00692	Prap.g_00165
OG0001506	Prbe	Pran.g_00692	Prbe.g_00267
OG0001506	Prbf	Pran.g_00692	Prbf.g_00201
OG0001506	Prbg	Pran.g_00692	Prbg.g_00635
OG0001506	Prbn	Pran.g_00692	Prbn.g_00256
OG0001506	Pram	Pran.g_00692	Pram.g_01333
OG0001506	Prbh	Pran.g_00692	Prbh.g_00144
OG0001506	Pral	Pran.g_00692	Pral.g_01115
OG0001506	Prat	Pran.g_00692	Prat.g_01399
OG0001506	Praa	Pran.g_00692	Praa.g_01517
OG0001506	Pray	Pran.g_00692	Pray.g_01681
OG0001506	Praz	Pran.g_00692	Praz.g_01000
OG0001506	Prba	Pran.g_00692	Prba.g_00347
OG0001506	Prad	Pran.g_00692	Prad.g_00473
OG0001506	Prac	Pran.g_00692	Prac.g_00370
OG0001506	Praq	Pran.g_00692	Praq.g_00335
OG0001506	Prar	Pran.g_00692	Prar.g_00806
OG0001506	Prag	Pran.g_00692	Prag.g_01531
OG0001506	Praw	Pran.g_00692	Praw.g_00378
OG0001506	Prav	Pran.g_00692	Prav.g_01619
OG0001506	Prbd	Pran.g_00692	Prbd.g_01648
OG0001506	Prae	Pran.g_00692	Prae.g_01500
OG0001506	Prbi	Pran.g_00692	Prbi.g_01631
OG0001506	Prax	Pran.g_00692	Prax.g_01687
OG0001506	Prao	Pran.g_00692	Prao.g_01437
OG0001506	Prau	Pran.g_00692	Prau.g_01572
OG0001506	Pras	Pran.g_00692	Pras.g_00392
OG0001506	Prai	Pran.g_00692	Prai.g_01502
OG0001506	Prab	Pran.g_00692	Prab.g_01507
OG0001507	Prbc	Pran.g_00613	Prbc.g_00117
OG0001507	Prbm	Pran.g_00613	Prbm.g_01157
OG0001507	Prbb	Pran.g_00613	Prbb.g_01181
OG0001507	Praj	Pran.g_00613	Praj.g_01140
OG0001507	Syao	Pran.g_00613	Syao.g_00874
OG0001507	Syag	Pran.g_00613	Syag.g_01794, Syag.g_00083
OG0001507	Syan	Pran.g_00613	Syan.g_02695
OG0001507	Syas	Pran.g_00613	Syas.g_01183
OG0001507	Syap	Pran.g_00613	Syap.g_00227
OG0001507	Syat	Pran.g_00613	Syat.g_03261
OG0001507	Syah	Pran.g_00613	Syah.g_02464
OG0001507	Syar	Pran.g_00613	Syar.g_03257, Syar.g_01540
OG0001507	Syaf	Pran.g_00613	Syaf.g_01664
OG0001507	Syai	Pran.g_00613	Syai.g_01671
OG0001507	Syam	Pran.g_00613	Syam.g_00975
OG0001507	Syae	Pran.g_00613	Syae.g_00192
OG0001507	Syaa	Pran.g_00613	Syaa.g_02137
OG0001507	Syal	Pran.g_00613	Syal.g_02094
OG0001507	Prai	Pran.g_00613	Prai.g_01245
OG0001507	Pras	Pran.g_00613	Pras.g_00491
OG0001507	Prau	Pran.g_00613	Prau.g_01664
OG0001507	Prag	Pran.g_00613	Prag.g_01632
OG0001507	Praw	Pran.g_00613	Praw.g_00478
OG0001507	Prav	Pran.g_00613	Prav.g_01722
OG0001507	Prad	Pran.g_00613	Prad.g_00368
OG0001507	Prao	Pran.g_00613	Prao.g_01532
OG0001507	Prac	Pran.g_00613	Prac.g_00278
OG0001507	Prar	Pran.g_00613	Prar.g_00714
OG0001507	Praq	Pran.g_00613	Praq.g_01957
OG0001507	Prbd	Pran.g_00613	Prbd.g_01549
OG0001507	Pray	Pran.g_00613	Pray.g_01584
OG0001507	Praz	Pran.g_00613	Praz.g_00902
OG0001507	Prba	Pran.g_00613	Prba.g_00250
OG0001507	Prbi	Pran.g_00613	Prbi.g_01739
OG0001507	Praa	Pran.g_00613	Praa.g_01619
OG0001507	Prax	Pran.g_00613	Prax.g_01590
OG0001507	Prab	Pran.g_00613	Prab.g_01586
OG0001521	Pral	Pran.g_01417	Pral.g_01689
OG0001521	Prak	Pran.g_01417	Prak.g_00935
OG0001521	Prap	Pran.g_01417	Prap.g_00693
OG0001521	Prbe	Pran.g_01417	Prbe.g_01312
OG0001521	Prbf	Pran.g_01417	Prbf.g_01155
OG0001521	Prbg	Pran.g_01417	Prbg.g_01249
OG0001521	Prbn	Pran.g_01417	Prbn.g_01456
OG0001521	Pram	Pran.g_01417	Pram.g_00903
OG0001521	Prbh	Pran.g_01417	Prbh.g_01046
OG0001521	Prat	Pran.g_01417	Prat.g_00831
OG0001521	Praj	Pran.g_01417	Praj.g_00982, Praj.g_01392
OG0001521	Prbc	Pran.g_01417	Prbc.g_02071, Prbc.g_01377
OG0001521	Prbb	Pran.g_01417	Prbb.g_01027, Prbb.g_01446
OG0001521	Prbm	Pran.g_01417	Prbm.g_01023, Prbm.g_01479
OG0001521	Prai	Pran.g_01417	Prai.g_00896
OG0001521	Praa	Pran.g_01417	Praa.g_00750
OG0001521	Prax	Pran.g_01417	Prax.g_00429
OG0001521	Prbd	Pran.g_01417	Prbd.g_00048
OG0001521	Prae	Pran.g_01417	Prae.g_00751
OG0001521	Pray	Pran.g_01417	Pray.g_00292
OG0001521	Praz	Pran.g_01417	Praz.g_01568
OG0001521	Prba	Pran.g_01417	Prba.g_01555
OG0001521	Prao	Pran.g_01417	Prao.g_00686
OG0001521	Prag	Pran.g_01417	Prag.g_00743
OG0001521	Praw	Pran.g_01417	Praw.g_01760
OG0001521	Prav	Pran.g_01417	Prav.g_00345
OG0001521	Pras	Pran.g_01417	Pras.g_01648
OG0001521	Prau	Pran.g_01417	Prau.g_00799
OG0001521	Prac	Pran.g_01417	Prac.g_01522
OG0001521	Praq	Pran.g_01417	Praq.g_00621
OG0001521	Prar	Pran.g_01417	Prar.g_01637
OG0001521	Prbi	Pran.g_01417	Prbi.g_00791
OG0001521	Prad	Pran.g_01417	Prad.g_01091
OG0001521	Prab	Pran.g_01417	Prab.g_00766
OG0001523	Prbc	Pran.g_00089	Prbc.g_00901
OG0001523	Prbm	Pran.g_00089	Prbm.g_01915
OG0001523	Praj	Pran.g_00089	Praj.g_01837
OG0001523	Prbb	Pran.g_00089	Prbb.g_01892
OG0001523	Prak	Pran.g_00089	Prak.g_01555
OG0001523	Prap	Pran.g_00089	Prap.g_01878
OG0001523	Prbe	Pran.g_00089	Prbe.g_00046
OG0001523	Prbf	Pran.g_00089	Prbf.g_00783
OG0001523	Prbg	Pran.g_00089	Prbg.g_00754
OG0001523	Prbn	Pran.g_00089	Prbn.g_01655
OG0001523	Pram	Pran.g_00089	Pram.g_01551
OG0001523	Prbh	Pran.g_00089	Prbh.g_01863
OG0001523	Pral	Pran.g_00089	Pral.g_00073
OG0001523	Prat	Pran.g_00089	Prat.g_01555
OG0001523	Praf	Pran.g_00089	Praf.g_01037
OG0001523	Syat	Pran.g_00089	Syat.g_01089
OG0001523	Syaa	Pran.g_00089	Syaa.g_02713
OG0001523	Syaj	Pran.g_00089	Syaj.g_00673
OG0001523	Prai	Pran.g_00089	Prai.g_01147
OG0001523	Prac	Pran.g_00089	Prac.g_01014
OG0001523	Praq	Pran.g_00089	Praq.g_01304
OG0001523	Prar	Pran.g_00089	Prar.g_01292
OG0001523	Pras	Pran.g_00089	Pras.g_00027
OG0001523	Prbd	Pran.g_00089	Prbd.g_00431
OG0001523	Prao	Pran.g_00089	Prao.g_01118
OG0001523	Prau	Pran.g_00089	Prau.g_01178
OG0001523	Prag	Pran.g_00089	Prag.g_01124
OG0001523	Praw	Pran.g_00089	Praw.g_00205
OG0001523	Prad	Pran.g_00089	Prad.g_01525
OG0001523	Prae	Pran.g_00089	Prae.g_01134
OG0001523	Pray	Pran.g_00089	Pray.g_00093
OG0001523	Praz	Pran.g_00089	Praz.g_00021
OG0001523	Prba	Pran.g_00089	Prba.g_00093
OG0001523	Prax	Pran.g_00089	Prax.g_00165
OG0001523	Prbi	Pran.g_00089	Prbi.g_01178
OG0001523	Praa	Pran.g_00089	Praa.g_01131
OG0001523	Prav	Pran.g_00089	Prav.g_00037
OG0001523	Prab	Pran.g_00089	Prab.g_01190
OG0001524	Prbc	Pran.g_00088	Prbc.g_00902
OG0001524	Prbm	Pran.g_00088	Prbm.g_01916
OG0001524	Praj	Pran.g_00088	Praj.g_01838
OG0001524	Prbb	Pran.g_00088	Prbb.g_01893
OG0001524	Pral	Pran.g_00088	Pral.g_00072
OG0001524	Prat	Pran.g_00088	Prat.g_01554
OG0001524	Prak	Pran.g_00088	Prak.g_01556
OG0001524	Prap	Pran.g_00088	Prap.g_01877
OG0001524	Prbe	Pran.g_00088	Prbe.g_00047
OG0001524	Prbf	Pran.g_00088	Prbf.g_00782
OG0001524	Prbg	Pran.g_00088	Prbg.g_00755
OG0001524	Prbn	Pran.g_00088	Prbn.g_01656
OG0001524	Pram	Pran.g_00088	Pram.g_01552
OG0001524	Prbh	Pran.g_00088	Prbh.g_01862
OG0001524	Praf	Pran.g_00088	Praf.g_01038
OG0001524	Syaj	Pran.g_00088	Syaj.g_00672
OG0001524	Syaa	Pran.g_00088	Syaa.g_02714
OG0001524	Syat	Pran.g_00088	Syat.g_01088
OG0001524	Prac	Pran.g_00088	Prac.g_01013
OG0001524	Praq	Pran.g_00088	Praq.g_01305
OG0001524	Prar	Pran.g_00088	Prar.g_01291
OG0001524	Praa	Pran.g_00088	Praa.g_01132
OG0001524	Pray	Pran.g_00088	Pray.g_00092
OG0001524	Praz	Pran.g_00088	Praz.g_00020
OG0001524	Prba	Pran.g_00088	Prba.g_00092
OG0001524	Prax	Pran.g_00088	Prax.g_00166
OG0001524	Pras	Pran.g_00088	Pras.g_00028
OG0001524	Prad	Pran.g_00088	Prad.g_01524
OG0001524	Prao	Pran.g_00088	Prao.g_01117
OG0001524	Prbi	Pran.g_00088	Prbi.g_01179
OG0001524	Prau	Pran.g_00088	Prau.g_01179
OG0001524	Prav	Pran.g_00088	Prav.g_00038
OG0001524	Prbd	Pran.g_00088	Prbd.g_00432
OG0001524	Prae	Pran.g_00088	Prae.g_01135
OG0001524	Prag	Pran.g_00088	Prag.g_01125
OG0001524	Praw	Pran.g_00088	Praw.g_00206
OG0001524	Prai	Pran.g_00088	Prai.g_01148
OG0001524	Prab	Pran.g_00088	Prab.g_01191
OG0001525	Syad	Pran.g_00629	Syad.g_00036
OG0001525	Syaj	Pran.g_00629	Syaj.g_02159
OG0001525	Prak	Pran.g_00629	Prak.g_01610
OG0001525	Prap	Pran.g_00629	Prap.g_01814
OG0001525	Prbe	Pran.g_00629	Prbe.g_01020
OG0001525	Prbf	Pran.g_00629	Prbf.g_00728
OG0001525	Prbg	Pran.g_00629	Prbg.g_01615
OG0001525	Prbn	Pran.g_00629	Prbn.g_01710
OG0001525	Prah	Pran.g_00629	Prah.g_01202
OG0001525	Praf	Pran.g_00629	Praf.g_00977
OG0001525	Prbj	Pran.g_00629	Prbj.g_02626
OG0001525	Prbk	Pran.g_00629	Prbk.g_02665
OG0001525	Prbl	Pran.g_00629	Prbl.g_01807
OG0001525	Syao	Pran.g_00629	Syao.g_00881
OG0001525	Syan	Pran.g_00629	Syan.g_00831
OG0001525	Syar	Pran.g_00629	Syar.g_01315
OG0001525	Syab	Pran.g_00629	Syab.g_01823
OG0001525	Syal	Pran.g_00629	Syal.g_02585
OG0001525	Syag	Pran.g_00629	Syag.g_00464
OG0001525	Syaq	Pran.g_00629	Syaq.g_02129
OG0001525	Syak	Pran.g_00629	Syak.g_00091
OG0001525	Prbm	Pran.g_00629	Prbm.g_00086
OG0001525	Praj	Pran.g_00629	Praj.g_01760, Praj.g_00060
OG0001525	Praa	Pran.g_00629	Praa.g_01579
OG0001525	Prbd	Pran.g_00629	Prbd.g_01586
OG0001525	Prae	Pran.g_00629	Prae.g_01561
OG0001525	Prax	Pran.g_00629	Prax.g_01626
OG0001525	Prad	Pran.g_00629	Prad.g_00412
OG0001525	Pray	Pran.g_00629	Pray.g_01620
OG0001525	Praz	Pran.g_00629	Praz.g_00939
OG0001525	Prba	Pran.g_00629	Prba.g_00286
OG0001525	Pras	Pran.g_00629	Pras.g_00455
OG0001525	Prau	Pran.g_00629	Prau.g_01633
OG0001525	Prav	Pran.g_00629	Prav.g_01678
OG0001525	Prag	Pran.g_00629	Prag.g_01589
OG0001525	Praw	Pran.g_00629	Praw.g_00436
OG0001525	Prab	Pran.g_00629	Prab.g_01570
OG0001526	Syao	Pran.g_01030	Syao.g_02559
OG0001526	Syat	Pran.g_01030	Syat.g_02907
OG0001526	Prak	Pran.g_01030	Prak.g_00061
OG0001526	Prap	Pran.g_01030	Prap.g_00894
OG0001526	Prbe	Pran.g_01030	Prbe.g_00161
OG0001526	Prbf	Pran.g_01030	Prbf.g_01383
OG0001526	Prbg	Pran.g_01030	Prbg.g_00813
OG0001526	Prbn	Pran.g_01030	Prbn.g_00721
OG0001526	Pram	Pran.g_01030	Pram.g_00041
OG0001526	Prbh	Pran.g_01030	Prbh.g_00726
OG0001526	Syam	Pran.g_01030	Syam.g_02183
OG0001526	Prbm	Pran.g_01030	Prbm.g_00952
OG0001526	Prbc	Pran.g_01030	Prbc.g_02000
OG0001526	Praj	Pran.g_01030	Praj.g_00910
OG0001526	Prbb	Pran.g_01030	Prbb.g_00955
OG0001526	Prag	Pran.g_01030	Prag.g_01422
OG0001526	Praw	Pran.g_01030	Praw.g_01049
OG0001526	Prav	Pran.g_01030	Prav.g_01504
OG0001526	Prai	Pran.g_01030	Prai.g_01699
OG0001526	Prac	Pran.g_01030	Prac.g_00474
OG0001526	Praq	Pran.g_01030	Praq.g_00953
OG0001526	Prar	Pran.g_01030	Prar.g_01116
OG0001526	Prae	Pran.g_01030	Prae.g_01684, Prae.g_01425
OG0001526	Prax	Pran.g_01030	Prax.g_01260
OG0001526	Prao	Pran.g_01030	Prao.g_01613
OG0001526	Pray	Pran.g_01030	Pray.g_01232
OG0001526	Praz	Pran.g_01030	Praz.g_00337
OG0001526	Prba	Pran.g_01030	Prba.g_00355
OG0001526	Prad	Pran.g_01030	Prad.g_00376
OG0001526	Prau	Pran.g_01030	Prau.g_01272
OG0001526	Prbi	Pran.g_01030	Prbi.g_01278
OG0001526	Praa	Pran.g_01030	Praa.g_01698
OG0001526	Prab	Pran.g_01030	Prab.g_01729
OG0001527	Prak	Pran.g_01615	Prak.g_00523
OG0001527	Prap	Pran.g_01615	Prap.g_01206
OG0001527	Prbe	Pran.g_01615	Prbe.g_00572
OG0001527	Prbf	Pran.g_01615	Prbf.g_01844
OG0001527	Prbg	Pran.g_01615	Prbg.g_00281
OG0001527	Prbn	Pran.g_01615	Prbn.g_00553
OG0001527	Pram	Pran.g_01615	Pram.g_00501
OG0001527	Prbh	Pran.g_01615	Prbh.g_00266
OG0001527	Pral	Pran.g_01615	Pral.g_00526
OG0001527	Prat	Pran.g_01615	Prat.g_00526
OG0001527	Prah	Pran.g_01615	Prah.g_01453
OG0001527	Praf	Pran.g_01615	Praf.g_00704
OG0001527	Prbj	Pran.g_01615	Prbj.g_01878
OG0001527	Prbk	Pran.g_01615	Prbk.g_01878
OG0001527	Prbl	Pran.g_01615	Prbl.g_01898
OG0001527	Syas	Pran.g_01615	Syas.g_00803
OG0001527	Syap	Pran.g_01615	Syap.g_00287, Syap.g_00292
OG0001527	Syat	Pran.g_01615	Syat.g_00064
OG0001527	Syar	Pran.g_01615	Syar.g_02309
OG0001527	Syan	Pran.g_01615	Syan.g_00867
OG0001527	Syao	Pran.g_01615	Syao.g_00846
OG0001527	Syac	Pran.g_01615	Syac.g_01794
OG0001527	Syah	Pran.g_01615	Syah.g_01107
OG0001527	Syaf	Pran.g_01615	Syaf.g_02609
OG0001527	Syai	Pran.g_01615	Syai.g_00749
OG0001527	Syam	Pran.g_01615	Syam.g_00693
OG0001527	Syad	Pran.g_01615	Syad.g_01030
OG0001527	Syaj	Pran.g_01615	Syaj.g_00198
OG0001527	Syaa	Pran.g_01615	Syaa.g_01936
OG0001527	Syae	Pran.g_01615	Syae.g_02417
OG0001527	Syak	Pran.g_01615	Syak.g_02682
OG0001527	Syab	Pran.g_01615	Syab.g_01998
OG0001527	Syal	Pran.g_01615	Syal.g_02796
OG0001527	Syag	Pran.g_01615	Syag.g_00287
OG0001527	Syaq	Pran.g_01615	Syaq.g_01946
OG0001527	Prai	Pran.g_01615	Prai.g_00591
OG0001527	Prab	Pran.g_01615	Prab.g_00567
OG0001546	Syak	Pran.g_01654	Syak.g_02627
OG0001546	Syab	Pran.g_01654	Syab.g_02150
OG0001546	Syal	Pran.g_01654	Syal.g_02950
